85,1573489021,843589067
86,1573489021,876332998
87,1573489021,911103963
88,1573489021,943176031
89,1573489021,979419946
90,1573489022,9892940
91,1573489022,43387889
92,1573489022,76188087
93,1573489022,114496946
94,1573489022,144984006
95,1573489022,177772045
96,1573489022,212440013
97,1573489022,243798017
98,1573489022,276583909
99,1573489022,312760114
100,1573489022,342668056
101,1573489022,376936912
102,1573489022,411284923
103,1573489022,442806005
104,1573489022,478734016
105,1573489022,510884046
106,1573489022,545263051
107,1573489022,575968980
108,1573489022,610508918
109,1573489022,646075010
110,1573489022,675883054
111,1573489022,710841894
112,1573489022,742643117
113,1573489022,777213096
114,1573489022,811754941
115,1573489022,842576026
116,1573489022,879534959
117,1573489022,910270929
118,1573489022,944180011
119,1573489022,977756977
120,1573489023,15103101
121,1573489023,43236970
122,1573489023,79838991
123,1573489023,118191957
124,1573489023,151909112
125,1573489023,177297115
126,1573489023,218014001
127,1573489023,242794036
128,1573489023,285917997
129,1573489023,320067882
130,1573489023,347562074
131,1573489023,376498937
132,1573489023,411222934
133,1573489023,443197965
134,1573489023,478480100
135,1573489023,513020992
136,1573489023,546205043
137,1573489023,579674005
138,1573489023,612425088
139,1573489023,645278930
140,1573489023,677362918
141,1573489023,711986064
142,1573489023,744772911
143,1573489023,778263092
144,1573489023,818334102
145,1573489023,847774982
146,1573489023,878006935
147,1573489023,909856081
148,1573489023,943300008
149,1573489023,977334976
150,1573489024,8717060
151,1573489024,42452096
152,1573489024,75179100
153,1573489024,110537052
154,1573489024,144475936
155,1573489024,175277948
156,1573489024,209259986
157,1573489024,242085933
158,1573489024,275125980
159,1573489024,311243057
160,1573489024,343719005
161,1573489024,375159978
162,1573489024,411231994
163,1573489024,442248106
164,1573489024,477339029
165,1573489024,510005950
166,1573489024,542687892
167,1573489024,577513933
168,1573489024,608748912
169,1573489024,644319057
170,1573489024,675956010
171,1573489024,709827899
172,1573489024,741969108
173,1573489024,776012897
174,1573489024,810726881
175,1573489024,841871976
176,1573489024,875551939
177,1573489024,909403085
178,1573489024,942219018
179,1573489024,977772951
180,1573489025,9170055
181,1573489025,41868925
182,1573489025,75695991
183,1573489025,111118078
184,1573489025,143557071
185,1573489025,176354885
186,1573489025,209813117
187,1573489025,241575956
188,1573489025,277164936
189,1573489025,310900926
190,1573489025,341478109
191,1573489025,379141092
192,1573489025,418639898
193,1573489025,447447061
194,1573489025,490341901
195,1573489025,515223026
196,1573489025,545562982
197,1573489025,593091964
198,1573489025,634289026
199,1573489025,661288976
200,1573489025,680984020
201,1573489025,715230941
202,1573489025,745420932
203,1573489025,781725883
204,1573489025,819720983
205,1573489025,849554061
206,1573489025,882544994
207,1573489025,912898063
214,1573489026,149497985
215,1573489026,177772045
216,1573489026,213359117
217,1573489026,250617027
218,1573489026,278501033
219,1573489026,319864034
220,1573489026,345649957
221,1573489026,379786014
222,1573489026,413100004
223,1573489026,447851896
224,1573489026,483758926
225,1573489026,515836000
226,1573489026,547234058
227,1573489026,580140113
228,1573489026,611987113
229,1573489026,652926921
230,1573489026,680067062
231,1573489026,712702989
232,1573489026,745049953
233,1573489026,779645919
234,1573489026,821142911
235,1573489026,846633911
236,1573489026,879039049
237,1573489026,912518978
238,1573489026,945816993
239,1573489026,985765933
240,1573489027,12438058
241,1573489027,44836044
242,1573489027,79044103
243,1573489027,113365888
338,1573489030,281795024
339,1573489030,316034078
340,1573489030,342987060
341,1573489030,376313924
342,1573489030,413248062
343,1573489030,448748111
344,1573489030,478579044
345,1573489030,513545989
346,1573489030,543195009
347,1573489030,578105926
348,1573489030,612226963
349,1573489030,647084951
350,1573489030,678025007
351,1573489030,710457086
352,1573489030,742439031
353,1573489030,775574922
354,1573489030,815078020
355,1573489030,842382907
356,1573489030,875003099
357,1573489030,914467096
358,1573489030,942377090
359,1573489030,977994918
360,1573489031,9625911
361,1573489031,42459964
362,1573489031,74856042
363,1573489031,109566926
364,1573489031,144572019
365,1573489031,177592039
366,1573489031,215282917
367,1573489031,248255968
438,1573489033,609827041
439,1573489033,650299072
440,1573489033,675545930
441,1573489033,708570957
442,1573489033,740819931
443,1573489033,780996084
444,1573489033,811973094
445,1573489033,840905904
446,1573489033,875123023
447,1573489033,908345937
448,1573489033,941406965
449,1573489033,982326030
450,1573489034,6958007
451,1573489034,41346073
452,1573489034,77027082
453,1573489034,108458995
454,1573489034,147264957
455,1573489034,176759004
456,1573489034,208439111
457,1573489034,246346950
458,1573489034,273858070
459,1573489034,313539981
460,1573489034,340059995
461,1573489034,374350070
462,1573489034,411227941
463,1573489034,451049089
464,1573489034,487484931
465,1573489034,514509916
466,1573489034,546001911
467,1573489034,574352979
476,1573489034,874667882
477,1573489034,910531997
478,1573489034,939676046
479,1573489034,983361959
480,1573489035,6628036
481,1573489035,41197061
482,1573489035,73206901
483,1573489035,109622001
484,1573489035,142489910
485,1573489035,173669099
486,1573489035,206639051
487,1573489035,241466045
488,1573489035,273235082
489,1573489035,317228078
490,1573489035,340233087
491,1573489035,373723983
492,1573489035,407911062
493,1573489035,440778017
494,1573489035,481457948
495,1573489035,504040002
496,1573489035,536755084
497,1573489035,571773052
498,1573489035,602907896
499,1573489035,639384031
500,1573489035,669307947
501,1573489035,708035945
502,1573489035,742948055
503,1573489035,773382902
504,1573489035,816472053
505,1573489035,850553989
563,1573489037,772563934
564,1573489037,810256004
565,1573489037,839443922
566,1573489037,873991966
567,1573489037,906599044
