1584,1573651603,207495927
1585,1573651603,241616010
1586,1573651603,272583007
1587,1573651603,305573940
1588,1573651603,340162038
1589,1573651603,373159885
1590,1573651603,408756971
1591,1573651603,441632986
1592,1573651603,471532106
1593,1573651603,506407976
1594,1573651603,537962913
1595,1573651603,575663089
1596,1573651603,605005025
1597,1573651603,640974044
1598,1573651603,670901060
1599,1573651603,705826044
1600,1573651603,740911006
1601,1573651603,772650003
1602,1573651603,811253070
1603,1573651603,847171068
1604,1573651603,875499963
1605,1573651603,919177055
1606,1573651603,938955068
1607,1573651603,971419095
1608,1573651604,5042076
1609,1573651604,38723945
1610,1573651604,72926044
1611,1573651604,104751110
1612,1573651604,137553930
1613,1573651604,170898914
1614,1573651604,204358100
1615,1573651604,243392944
1616,1573651604,271310091
1617,1573651604,305586099
1618,1573651604,340771913
1619,1573651604,393975973
1620,1573651604,409172058
1621,1573651604,451432943
1622,1573651604,475833892
1623,1573651604,504129886
1624,1573651604,537779092
1625,1573651604,572735071
1626,1573651604,604289054
1627,1573651604,638720035
1628,1573651604,672075986
1629,1573651604,703846931
1630,1573651604,739775896
1631,1573651604,770713090
1632,1573651604,804670095
1633,1573651604,840388059
1634,1573651604,871712923
1635,1573651604,906303882
1636,1573651604,937180995
1637,1573651604,970530986
1638,1573651605,6447076
1639,1573651605,38352966
1640,1573651605,73322057
1641,1573651605,104485034
1642,1573651605,137623071
1643,1573651605,170761108
1644,1573651605,204575061
1645,1573651605,240919113
1646,1573651605,270453929
1647,1573651605,303977012
1648,1573651605,337199926
1649,1573651605,391719102
1650,1573651605,418349981
1651,1573651605,445765018
1652,1573651605,470901012
1653,1573651605,505404949
1654,1573651605,537038087
1655,1573651605,573081016
1656,1573651605,603847980
1657,1573651605,638736963
1658,1573651605,671241998
1659,1573651605,703500986
1660,1573651605,739711999
1661,1573651605,770117044
1662,1573651605,804661035
1663,1573651605,848931074
1664,1573651605,871438026
1665,1573651605,908044099
1666,1573651605,938179969
1667,1573651605,973576068
1668,1573651606,3283977
1669,1573651606,39700031
1670,1573651606,73401927
1671,1573651606,102868080
1672,1573651606,141136884
1673,1573651606,175905942
1674,1573651606,220535039
1675,1573651606,265002965
1676,1573651606,291013002
1677,1573651606,345448017
1678,1573651606,366564035
1679,1573651606,410654067
1680,1573651606,441565036
1681,1573651606,470472097
1682,1573651606,507080078
1683,1573651606,548392057
1684,1573651606,579581975
1685,1573651606,598320960
1686,1573651606,620187044
1687,1573651606,643824100
1688,1573651606,676160097
1689,1573651606,711405038
1690,1573651606,748656034
1691,1573651606,776097059
1692,1573651606,819427967
1693,1573651606,872066974
1694,1573651606,899297952
1695,1573651606,943167924
1696,1573651606,957158088
1697,1573651606,975234031
1698,1573651607,7097959
1699,1573651607,53946971
1700,1573651607,111814975
1701,1573651607,147448062
1702,1573651607,187047004
1703,1573651607,213355064
1712,1573651607,587804079
1713,1573651607,607004880
1714,1573651607,641834974
1715,1573651607,661578893
1716,1573651607,684884071
1717,1573651607,707731962
1718,1573651607,749291896
1719,1573651607,774424076
1720,1573651607,825176954
1721,1573651607,845613956
1722,1573651607,897466897
1723,1573651607,920892000
1724,1573651607,976656913
1725,1573651607,946016073
1726,1573651608,6905078
1727,1573651608,43917894
1728,1573651608,78274965
1729,1573651608,110033035
1730,1573651608,142817974
1731,1573651608,179905891
1732,1573651608,207847118
1733,1573651608,246695041
1734,1573651608,285197973
1735,1573651608,316787958
1736,1573651608,342760086
1737,1573651608,380108118
1738,1573651608,447841882
1739,1573651608,485096931
1740,1573651608,521991968
1741,1573651608,571247100
1751,1573651608,882369995
1752,1573651608,921365022
1753,1573651608,945240020
1754,1573651608,978672981
1755,1573651609,9737014
1756,1573651609,40929079
1757,1573651609,84028959
1758,1573651609,117316961
1759,1573651609,146770954
1760,1573651609,174021959
1761,1573651609,207767963
1762,1573651609,248234033
1763,1573651609,273895025
1764,1573651609,307507991
1765,1573651609,341716051
1766,1573651609,370697021
1767,1573651609,409622907
1768,1573651609,440351009
1769,1573651609,468151092
1770,1573651609,502274036
1771,1573651609,534612894
1772,1573651609,571017026
1773,1573651609,601634025
1774,1573651609,635643005
1775,1573651609,669018030
1776,1573651609,702857017
1777,1573651609,737801074
1778,1573651609,768178939
1779,1573651609,802894115
1780,1573651609,835381031
1798,1573651610,451426029
1799,1573651610,479731082
1800,1573651610,515594005
1801,1573651610,546135902
1802,1573651610,587542057
1803,1573651610,613193035
1804,1573651610,643543004
1805,1573651610,671616077
1806,1573651610,704643011
1807,1573651610,742557048
1808,1573651610,771668910
1809,1573651610,805955886
1810,1573651610,855658054
1811,1573651610,901127099
1812,1573651610,952457904
1813,1573651610,972759962
1814,1573651610,991061925
1815,1573651611,6465911
1816,1573651611,40313959
1817,1573651611,79948902
1818,1573651611,108784914
1819,1573651611,139107942
1820,1573651611,173568964
1821,1573651611,204284906
1822,1573651611,254719018
1823,1573651611,277333021
1824,1573651611,312341928
1825,1573651611,338641881
1826,1573651611,374317884
1827,1573651611,411530017
1872,1573651612,985322952
1873,1573651613,15315055
1874,1573651613,69448947
1875,1573651613,90853929
1876,1573651613,129935979
1877,1573651613,152344942
1878,1573651613,180680036
1879,1573651613,203876018
1880,1573651613,246979951
1881,1573651613,271308898
1882,1573651613,304626941
1883,1573651613,338717937
1884,1573651613,410644054
1885,1573651613,461816072
1886,1573651613,500237941
1887,1573651613,516916990
1888,1573651613,538003921
1889,1573651613,565829992
1890,1573651613,581291913
1891,1573651613,615448951
1892,1573651613,637516021
1893,1573651613,666450977
1894,1573651613,706918954
1895,1573651613,739556074
1896,1573651613,770188093
1897,1573651613,809367895
1898,1573651613,847454071
1899,1573651613,878245115
1900,1573651613,909267902
1901,1573651613,937998056
1924,1573651614,703037023
1925,1573651614,740202903
1926,1573651614,769617080
1927,1573651614,803133964
1928,1573651614,846805095
1929,1573651614,871280908
1930,1573651614,908940076
1931,1573651614,936203956
1932,1573651614,973427057
1933,1573651615,2126932
1934,1573651615,39325952
1935,1573651615,74265956
1936,1573651615,102510929
1937,1573651615,135224103
1938,1573651615,173368930
1939,1573651615,207669019
1940,1573651615,243617057
1941,1573651615,270718097
1942,1573651615,302783012
1943,1573651615,337904930
1944,1573651615,374284982
1945,1573651615,415019035
1946,1573651615,442275047
1947,1573651615,471471071
1948,1573651615,509126901
1949,1573651615,537436008
1950,1573651615,575577974
1951,1573651615,602336883
1952,1573651615,638492107
1953,1573651615,669387102
1970,1573651616,247358083
1971,1573651616,268718004
1972,1573651616,302962064
1973,1573651616,334959983
1974,1573651616,369374990
1975,1573651616,407440900
1976,1573651616,442365884
1977,1573651616,473468065
1978,1573651616,507922887
1979,1573651616,536636114
1980,1573651616,571451902
1981,1573651616,602797031
1982,1573651616,636246919
1983,1573651616,670293092
1984,1573651616,701869010
1985,1573651616,750641107
1986,1573651616,774596929
1987,1573651616,808538913
1988,1573651616,855899095
1989,1573651616,881803035
1990,1573651616,917476892
1991,1573651616,942918062
1992,1573651616,965715885
1993,1573651617,1391887
1994,1573651617,34717082
1995,1573651617,70311069
1996,1573651617,99612951
1997,1573651617,131762027
1998,1573651617,165611028
1999,1573651617,199042081
2023,1573651618,40924072
2024,1573651618,74052095
2025,1573651618,102783918
2026,1573651618,134399890
2027,1573651618,167834043
2028,1573651618,202964067
2029,1573651618,243515014
2030,1573651618,267055988
2031,1573651618,302457094
2032,1573651618,334873914
2033,1573651618,368289947
2034,1573651618,415718078
2035,1573651618,454655885
2036,1573651618,476701974
2037,1573651618,505073070
2038,1573651618,534621953
2039,1573651618,578653097
2040,1573651618,603584051
2041,1573651618,635313987
2042,1573651618,669101953
2043,1573651618,701715946
2044,1573651618,738836050
2045,1573651618,769740104
2046,1573651618,809281110
2047,1573651618,843458890
2048,1573651618,868459939
2049,1573651618,907572031
2050,1573651618,936100006
2051,1573651618,969640016
2052,1573651619,910043
2103,1573651620,696366071
2104,1573651620,731453895
2105,1573651620,762615919
2106,1573651620,797350883
2107,1573651620,830230951
2108,1573651620,863089084
2109,1573651620,898292064
2110,1573651620,930048942
2111,1573651620,962310075
2112,1573651620,995949029
2113,1573651621,32562971
2114,1573651621,64306974
2115,1573651621,97296953
2116,1573651621,131464004
2117,1573651621,162636041
2118,1573651621,200103998
2119,1573651621,239536046
2120,1573651621,268517017
2121,1573651621,300101995
2122,1573651621,333873987
2123,1573651621,369493961
2124,1573651621,411144971
2125,1573651621,438595056
2126,1573651621,475543975
2127,1573651621,504915952
2128,1573651621,535279989
2129,1573651621,575613975
2130,1573651621,602288961
2131,1573651621,637636899
2132,1573651621,665083885
2153,1573651622,365477085
2154,1573651622,404453039
2155,1573651622,435925006
2156,1573651622,471677064
2157,1573651622,498965024
2158,1573651622,531500101
2159,1573651622,571583986
2160,1573651622,599490880
2161,1573651622,633779048
2162,1573651622,666510105
2163,1573651622,698879003
2164,1573651622,737695932
2165,1573651622,768213033
2166,1573651622,802900075
2167,1573651622,833821058
2168,1573651622,870676040
2169,1573651622,906482934
2170,1573651622,931653976
2171,1573651622,965976953
2172,1573651622,997916936
2173,1573651623,33447027
2174,1573651623,69998979
2175,1573651623,97795963
2176,1573651623,131345987
2177,1573651623,171118021
2178,1573651623,198175907
2179,1573651623,242902040
2180,1573651623,265989065
2181,1573651623,298871040
2182,1573651623,331456899
2196,1573651623,802189111
2197,1573651623,836158990
2198,1573651623,869369029
2199,1573651623,903980016
2200,1573651623,934878110
2201,1573651623,964380025
2202,1573651624,206947
2203,1573651624,32088041
2204,1573651624,71526050
2205,1573651624,100980043
2206,1573651624,131905078
2207,1573651624,164314031
2208,1573651624,199238061
